Unity time	tracker time	eye ray x	eye ray y	 eye ray z	eye screen x	eye screen z	status 	 objX 	objY 	Target Size	Button	Spawn Angle	Kill Angle	Eye Moved
35.12	0	0.7201573	0.03228207	0.6930594	549.1447	414.7505	1	533.3735	401.4627	1	0	27.12257	22.1126	False
35.13	0	0.7194524	0.03463105	0.6936778	548.5143	415.7368	1	533.298	401.4233	1	0	27.12257	22.1126	False
35.14	0	0.7194524	0.03463105	0.6936778	548.5143	415.7368	1	533.298	401.4233	1	0	27.12257	22.1126	False
35.15	0	0.7196167	0.03570543	0.6934529	548.7473	416.1475	1	533.2915	401.3817	1	0	27.12257	22.1126	False
35.16	0	0.7196296	0.03576782	0.6934363	548.7472	416.1475	1	533.2692	401.3578	1	0	27.12257	22.1126	False
35.17	0	0.7182529	0.03852883	0.6947145	547.5687	417.3601	1	533.2864	401.3445	1	0	27.12257	22.1126	False
35.18	0	0.7182529	0.03852883	0.6947145	547.5687	417.3601	1	533.2864	401.3445	1	0	27.12257	22.1126	False
35.19	0	0.717769	0.03935959	0.695168	547.1782	417.7445	1	533.3231	401.3579	1	0	27.12257	22.1126	False
35.2	0	0.7175095	0.04124383	0.6953266	547.0822	418.5884	1	533.3574	401.3862	1	0	27.12257	22.1126	False
35.21	0	0.7169258	0.04229957	0.695865	546.6301	419.0936	1	533.4131	401.4207	1	0	27.12257	22.1126	False
35.22	0	0.7169258	0.04229957	0.695865	546.6301	419.0936	1	533.4131	401.4207	1	0	27.12257	22.1126	False
35.23	0	0.7162052	0.04362826	0.6965247	546.0544	419.6857	1	533.4612	401.4211	1	0	27.12257	22.1126	False
35.24	0	0.7154759	0.04402843	0.6972488	545.4308	419.8716	1	533.5325	401.4131	1	0	27.12257	22.1126	False
35.25	0	0.7154723	0.04408736	0.6972486	545.4308	419.8716	1	533.5296	401.3885	1	0	27.12257	22.1126	False
35.26	0	0.7154723	0.04408736	0.6972486	545.4308	419.8716	1	533.5296	401.3885	1	0	27.12257	22.1126	False
35.27	0	0.7149009	0.04577712	0.6977257	544.9649	420.594	1	533.5091	401.3689	1	0	27.12257	22.1126	False
35.28	0	0.715335	0.04644697	0.6972364	545.4103	420.8533	1	533.4696	401.3559	1	0	27.12257	22.1126	False
35.29	0	0.7155892	0.04706088	0.6969343	545.705	421.0999	1	533.4621	401.3483	1	0	27.12257	22.1126	False
35.3	0	0.7155892	0.04706088	0.6969343	545.705	421.0999	1	533.4621	401.3483	1	0	27.12257	22.1126	False
35.31	0	0.715764	0.04763523	0.6967157	545.938	421.3262	1	533.4761	401.3345	1	0	27.12257	22.1126	False
35.32	0	0.7157535	0.04765593	0.6967251	545.9379	421.3262	1	533.4832	401.3257	1	0	27.12257	22.1126	False
35.33	0	0.7156997	0.04849494	0.6967225	545.9585	421.6718	1	533.4939	401.3099	1	0	27.12257	22.1126	False
35.34	0	0.7156997	0.04849494	0.6967225	545.9585	421.6718	1	533.4939	401.3099	1	0	27.12257	22.1126	False
35.35	0	0.7156873	0.04955133	0.6966609	546.0406	422.0907	1	533.5093	401.2753	1	0	27.12257	22.1126	False
35.36	0	0.7151905	0.04968466	0.6971614	545.5542	422.1199	1	533.5078	401.2316	1	0	27.12257	22.1126	False
35.37	0	0.7152062	0.04981535	0.6971359	545.5542	422.1199	1	533.4818	401.1765	1	0	27.12257	22.1126	False
35.38	0	0.7148924	0.05159187	0.6973286	545.3761	422.8926	1	533.4818	401.1765	1	0	27.12257	22.1126	False
35.39	0	0.7149728	0.05175694	0.6972338	545.3761	422.8926	1	533.3859	401.1094	1	0	27.12257	22.1126	False
35.4	0	0.7146758	0.05220178	0.6975052	545.0746	423.0365	1	533.3404	401.0543	1	0	27.12257	22.1126	False
35.41	0	0.7151213	0.05232862	0.697039	545.4994	423.0612	1	533.3049	401.0404	1	0	27.12257	22.1126	False
35.42	0	0.7151213	0.05232862	0.697039	545.4994	423.0612	1	533.3049	401.0404	1	0	27.12257	22.1126	False
35.43	0	0.714591	0.05311899	0.6975228	545.0197	423.3633	1	533.2842	400.9879	1	0	27.12257	22.1126	False
35.44	0	0.7142781	0.05349784	0.6978143	544.7252	423.5124	1	533.2676	400.9651	1	0	27.12257	22.1126	False
35.45	0	0.7142774	0.05350335	0.6978146	544.7252	423.5124	1	533.2656	400.9632	1	0	27.12257	22.1126	False
35.46	0	0.7142774	0.05350335	0.6978146	544.7252	423.5124	1	533.2656	400.9632	1	0	27.12257	22.1126	False
35.47	0	0.7138159	0.05405936	0.6982438	544.2866	423.7462	1	533.2422	400.9435	1	0	27.12257	22.1126	False
35.48	0	0.7135994	0.05409772	0.6984621	544.0536	423.732	1	533.2219	400.9059	1	0	27.12257	22.1126	False
35.49	0	0.7135984	0.05415792	0.6984584	544.0536	423.732	1	533.218	400.8801	1	0	27.12257	22.1126	False
35.5	0	0.7135984	0.05415792	0.6984584	544.0536	423.732	1	533.218	400.8801	1	0	27.12257	22.1126	False
35.51	0	0.7132269	0.05392483	0.6988559	543.6425	423.6196	1	533.1938	400.856	1	0	27.12257	22.1126	False
35.52	0	0.7132986	0.05506168	0.6986941	543.7521	424.0933	1	533.1393	400.8445	1	0	27.12257	22.1126	False
35.53	0	0.7126767	0.05480462	0.6993485	543.0601	424.0056	1	533.0827	400.8474	1	0	27.12257	22.1126	False
35.54	0	0.7126767	0.05480462	0.6993485	543.0601	424.0056	1	533.0827	400.8474	1	0	27.12257	22.1126	False
35.55	0	0.7128426	0.05470396	0.6991873	543.1492	423.9628	1	533.0131	400.8537	1	0	27.12257	22.1126	False
35.56	0	0.7127893	0.05506805	0.6992131	543.067	424.127	1	532.9547	400.8599	1	0	27.12257	22.1126	False
35.57	0	0.712827	0.05504312	0.6991765	543.067	424.127	1	532.921	400.8715	1	0	27.12257	22.1126	False
35.58	0	0.7129431	0.05488453	0.6990708	543.1697	424.0551	1	532.921	400.8715	1	0	27.12257	22.1126	False
35.59	0	0.7130166	0.05495905	0.6989898	543.1697	424.0551	1	532.8462	400.8415	1	0	27.12257	22.1126	False
35.6	0	0.7127373	0.05580976	0.6992073	542.9231	424.3885	1	532.813	400.8001	1	0	27.12257	22.1126	False
35.61	0	0.7126083	0.05574968	0.6993434	542.7723	424.3143	1	532.7978	400.7474	1	0	27.12257	22.1126	False
35.62	0	0.7126083	0.05574968	0.6993434	542.7723	424.3143	1	532.7978	400.7474	1	0	27.12257	22.1126	False
35.63	0	0.7126144	0.05585942	0.6993285	542.7723	424.3143	1	532.7847	400.7004	1	0	27.12257	22.1126	False
35.64	0	0.7128347	0.05577447	0.6991107	542.9984	424.2334	1	532.7997	400.6631	1	0	27.12257	22.1126	False
35.65	0	0.7120017	0.0563882	0.6999099	542.1761	424.4995	1	532.7565	400.6384	1	0	27.12257	22.1126	False
35.66	0	0.7120017	0.0563882	0.6999099	542.1761	424.4995	1	532.7565	400.6384	1	0	27.12257	22.1126	False
35.67	0	0.7124499	0.05648431	0.699446	542.5804	424.5025	1	532.7072	400.6151	1	0	27.12257	22.1126	False
35.68	0	0.7124895	0.05657273	0.6993985	542.5393	424.5085	1	532.6167	400.5852	1	0	27.12257	22.1126	False
35.69	0	0.712073	0.05667501	0.6998144	542.0871	424.5444	1	532.5676	400.5642	1	0	27.12257	22.1126	False
35.7	0	0.712073	0.05667501	0.6998144	542.0871	424.5444	1	532.5676	400.5642	1	0	27.12257	22.1126	False
35.71	0	0.7120991	0.05672055	0.6997839	542.0872	424.5444	1	532.5326	400.5465	1	0	27.12257	22.1126	False
35.72	0	0.7121895	0.05687877	0.6996792	542.1967	424.5834	1	532.5326	400.5217	1	0	27.12257	22.1126	False
35.73	0	0.7123493	0.05696655	0.6995094	542.3407	424.5879	1	532.5059	400.4948	1	0	27.12257	22.1126	False
35.74	0	0.7123493	0.05696655	0.6995094	542.3407	424.5879	1	532.5059	400.4948	1	0	27.12257	22.1126	False
35.75	0	0.7127805	0.05682499	0.6990815	542.7655	424.5084	1	532.5056	400.4918	1	0	27.12257	22.1126	False
35.76	0	0.7122416	0.05719255	0.6996006	542.2789	424.6876	1	532.5185	400.496	1	0	27.12257	22.1126	False
35.77	0	0.7122146	0.05720303	0.6996272	542.279	424.6876	1	532.5392	400.4915	1	0	27.12257	22.1126	False
35.78	0	0.7122146	0.05720303	0.6996272	542.279	424.6876	1	532.5392	400.4915	1	0	27.12257	22.1126	False
35.79	0	0.7123508	0.0565413	0.6995422	542.416	424.411	1	532.5888	400.5045	1	0	27.12257	22.1126	False
35.8	0	0.7126241	0.05630601	0.6992828	542.7038	424.3353	1	532.6179	400.5397	1	0	27.12257	22.1126	False
35.81	0	0.7125513	0.05623174	0.699363	542.7038	424.3353	1	532.6912	400.5697	1	0	27.12257	22.1126	False
35.82	0	0.7125513	0.05623174	0.699363	542.7038	424.3353	1	532.6912	400.5697	1	0	27.12257	22.1126	False
35.83	0	0.7116139	0.05654833	0.7002914	541.8473	424.5444	1	532.7347	400.6118	1	0	27.12257	22.1126	False
35.84	0	0.7120425	0.05624643	0.6998799	542.3337	424.4388	1	532.8157	400.6507	1	0	27.12257	22.1126	False
35.85	0	0.7119604	0.05544877	0.700027	542.2515	424.1075	2	930.3511	424.5907	1	0	28.5051	22.1126	False
35.86	0	0.7119604	0.05544877	0.700027	542.2515	424.1075	2	930.3511	424.5907	1	0	28.5051	22.1126	False
35.87	0	0.7117568	0.05541069	0.7002371	542.0803	424.1052	2	930.3966	424.5793	1	0	28.5051	22.1126	False
35.88	0	0.7120988	0.05639964	0.6998103	542.5258	424.4965	2	930.4296	424.5598	1	0	28.5051	22.1126	False
35.89	0	0.7120789	0.05646187	0.6998255	542.5256	424.4965	2	930.4469	424.5311	1	0	28.5051	22.1126	False
35.9	0	0.7120789	0.05646187	0.6998255	542.5256	424.4965	2	930.4469	424.5311	1	0	28.5051	22.1126	False
35.91	0	0.7124074	0.05595081	0.6995321	542.7997	424.2447	2	930.4303	424.5066	1	0	28.5051	22.1126	False
35.92	0	0.7127578	0.05588964	0.6991799	543.1286	424.2012	2	930.4093	424.4935	1	0	28.5051	22.1126	False
35.93	0	0.7124485	0.05652392	0.6994443	542.882	424.4522	2	930.4187	424.4555	1	0	28.5051	22.1126	False
35.94	0	0.7124485	0.05652392	0.6994443	542.882	424.4522	2	930.4187	424.4555	1	0	28.5051	22.1126	False
35.95	0	0.7124336	0.05654623	0.6994576	542.8819	424.4522	2	930.4346	424.4355	1	0	28.5051	22.1126	False
35.96	0	0.712512	0.05541826	0.6994681	542.8751	423.9329	2	930.4419	424.4063	1	0	28.5051	22.1126	False
35.97	0	0.7118204	0.05574507	0.7001458	542.1968	424.0573	2	930.4156	424.3837	1	0	28.5051	22.1126	False
35.98	0	0.7118204	0.05574507	0.7001458	542.1968	424.0573	2	930.4156	424.3837	1	0	28.5051	22.1126	False
35.99	0	0.7119923	0.05517438	0.7000162	542.2858	423.8115	2	930.3704	424.4214	1	0	28.5051	22.1126	False
36	0	0.7120544	0.05506596	0.6999616	542.2859	423.8115	2	930.3043	424.4941	1	0	28.5051	22.1126	False
36.01	0	0.7116827	0.05452159	0.7003822	541.8747	423.6406	2	930.3126	424.5672	1	0	28.5051	22.1126	False
36.02	0	0.7116827	0.05452159	0.7003822	541.8747	423.6406	2	930.3126	424.5672	1	0	28.5051	22.1126	False
36.03	0	0.7122137	0.05405145	0.6998786	542.4297	423.5266	2	930.4124	424.6967	1	0	28.5051	22.1126	False
36.04	0	0.712303	0.05368561	0.6998158	542.5532	423.4337	2	930.506	424.779	1	0	28.5051	22.1126	False
36.05	0	0.712246	0.05352378	0.6998863	542.5531	423.4337	2	930.6082	424.8682	1	0	28.5051	22.1126	False
36.06	0	0.712246	0.05352378	0.6998863	542.5531	423.4337	2	930.6082	424.8682	1	0	28.5051	22.1126	False
36.07	0	0.7119315	0.05320544	0.7002305	542.2516	423.3903	2	930.6671	424.9896	1	0	28.5051	22.1126	False
36.08	0	0.7120193	0.05274686	0.7001759	542.3201	423.2344	2	930.6962	425.0554	1	0	28.5051	22.1126	False
36.09	0	0.7117098	0.05230875	0.7005233	542.0118	423.104	2	930.7473	425.1295	1	0	28.5051	22.1126	False
36.1	0	0.7117098	0.05230875	0.7005233	542.0118	423.104	2	930.7473	425.1295	1	0	28.5051	22.1126	False
36.11	0	0.7116951	0.0521891	0.7005472	542.0118	423.1039	2	930.7858	425.2014	1	0	28.5051	22.1126	False
36.12	0	0.7119896	0.05230144	0.7002395	542.3269	423.1557	2	930.8073	425.2301	1	0	28.5051	22.1126	False
36.13	0	0.7117249	0.05267222	0.7004808	542.1077	423.3221	2	930.8281	425.2448	1	0	28.5051	22.1126	False
36.14	0	0.7117249	0.05267222	0.7004808	542.1077	423.3221	2	930.8281	425.2448	1	0	28.5051	22.1126	False
36.15	0	0.7120375	0.0533368	0.7001126	542.4983	423.5791	2	930.8661	425.2448	1	0	28.5051	22.1126	False
36.16	0	0.7114483	0.05295164	0.7007408	541.9157	423.4202	2	930.9111	425.2545	1	0	28.5051	22.1126	False
36.17	0	0.7112716	0.05306759	0.7009112	541.7719	423.4937	2	930.9459	425.311	1	0	28.5051	22.1126	False
36.18	0	0.7112716	0.05306759	0.7009112	541.7719	423.4937	2	930.9459	425.311	1	0	28.5051	22.1126	False
36.19	0	0.7111116	0.0531706	0.7010658	541.6143	423.5491	2	930.9396	425.3556	1	0	28.5051	22.1126	False
36.2	0	0.710453	0.05243106	0.7017888	540.9086	423.2778	2	930.9496	425.4033	1	0	28.5051	22.1126	False
36.21	0	0.7107685	0.05256001	0.7014597	541.2305	423.3573	2	930.9534	425.4607	1	0	28.5051	22.1126	False
36.22	0	0.7107685	0.05256001	0.7014597	541.2305	423.3573	2	930.9534	425.4607	1	0	28.5051	22.1126	False
36.23	0	0.7107623	0.05250902	0.7014697	541.2306	423.3573	2	930.9698	425.4949	1	0	28.5051	22.1126	False
36.24	0	0.710795	0.05256908	0.701432	541.2717	423.4218	2	930.9811	425.5661	1	0	28.5051	22.1126	False
36.25	0	0.7103301	0.05144728	0.701986	540.6825	423.0163	2	930.9305	425.6547	1	0	28.5051	22.1126	False
36.26	0	0.7103301	0.05144728	0.701986	540.6825	423.0163	2	930.9305	425.6547	1	0	28.5051	22.1126	False
36.27	0	0.710457	0.05070049	0.701912	540.751	422.7682	2	930.9393	425.7711	1	0	28.5051	22.1126	False
36.28	0	0.7106594	0.05080159	0.7016996	540.9634	422.8896	2	930.9551	425.8968	1	0	28.5051	22.1126	False
36.29	0	0.7107019	0.05064375	0.701668	540.9634	422.8896	2	930.9221	425.999	1	0	28.5051	22.1126	False
36.3	0	0.7107019	0.05064375	0.701668	540.9634	422.8896	2	930.9221	425.999	1	0	28.5051	22.1126	False
36.31	0	0.710137	0.05009788	0.7022789	540.3605	422.7435	2	930.9263	426.0871	1	0	28.5051	22.1126	False
36.32	0	0.7103577	0.04932529	0.7021104	540.4974	422.431	2	930.8967	426.1223	1	0	28.5051	22.1126	False
36.33	0	0.7103857	0.04917949	0.7020923	540.4975	422.4309	2	930.8801	426.1957	1	0	28.5051	22.1126	False
36.34	0	0.7103857	0.04917949	0.7020923	540.4975	422.4309	2	930.8801	426.1957	1	0	28.5051	22.1126	False
36.35	0	0.7108059	0.04939685	0.7016515	540.9086	422.5906	2	930.8584	426.2805	1	0	28.5051	22.1126	False
36.36	0	0.7106242	0.04948318	0.7018296	540.7167	422.6873	2	930.8392	426.3464	1	0	28.5051	22.1126	False
36.37	0	0.7106263	0.04936157	0.7018359	540.7168	422.6873	2	930.8553	426.4336	1	0	28.5051	22.1126	False
36.38	0	0.7106263	0.04936157	0.7018359	540.7168	422.6873	2	930.8553	426.4336	1	0	28.5051	22.1126	False
36.39	0	0.710735	0.04955498	0.7017122	540.8538	422.8229	2	930.8837	426.5406	1	0	28.5051	22.1126	False
36.4	0	0.7114119	0.04835574	0.7011097	541.4774	422.3163	2	930.9452	426.6199	1	0	28.5051	22.1126	False
36.41	0	0.7113625	0.04826114	0.7011663	541.4773	422.3163	2	931.0282	426.7218	1	0	28.5051	22.1126	False
36.42	0	0.7113625	0.04826114	0.7011663	541.4773	422.3163	2	931.0282	426.7218	1	0	28.5051	22.1126	False
36.43	0	0.7112489	0.0484878	0.701266	541.4978	422.4909	2	931.1952	426.8221	1	0	28.5051	22.1126	False
36.44	0	0.7105814	0.04806516	0.7019714	540.9771	422.4115	2	931.4379	426.9286	1	0	28.5051	22.1126	False
36.45	0	0.7101719	0.04765955	0.7024133	540.9771	422.4115	2	932.0479	427.1254	1	0	28.5051	22.1126	False
36.46	0	0.7101719	0.04765955	0.7024133	540.9771	422.4115	2	932.0479	427.1254	1	0	28.5051	22.1126	False
36.47	0	0.7106816	0.04613768	0.7019992	541.9227	421.8726	2	932.8141	427.317	1	0	28.5051	22.1126	False
36.48	0	0.7101784	0.04589534	0.7025242	541.9227	421.8726	2	933.5293	427.4593	1	0	28.5051	22.1126	False
36.49	0	0.7094911	0.04662285	0.7031704	541.8816	422.1784	2	934.3323	427.4774	1	0	28.5051	22.1126	False
36.5	0	0.7094911	0.04662285	0.7031704	541.8816	422.1784	2	934.3323	427.4774	1	0	28.5051	22.1126	False
36.51	0	0.7088308	0.04650168	0.7038441	541.8815	422.1784	2	935.2419	427.5241	1	0	28.5051	22.1126	False
36.52	0	0.7081925	0.04574889	0.7045356	541.7171	421.8988	2	935.9576	427.5765	1	0	28.5051	22.1126	False
36.53	0	0.7076673	0.0445189	0.7051418	541.7924	421.4124	2	936.8942	427.6255	1	0	28.5051	22.1126	False
36.54	0	0.7076673	0.0445189	0.7051418	541.7924	421.4124	2	936.8942	427.6255	1	0	28.5051	22.1126	False
36.55	0	0.7076135	0.04514068	0.7051563	542.231	421.7017	2	937.5137	427.6684	1	0	28.5051	22.1126	False
36.56	0	0.7074724	0.0455576	0.7052711	542.3749	421.8621	2	937.8611	427.6399	1	0	28.5051	22.1126	False
36.57	0	0.70722	0.04559528	0.7055218	542.3749	421.8621	2	938.1983	427.6198	1	0	28.5051	22.1126	False
36.58	0	0.70722	0.04559528	0.7055218	542.3749	421.8621	2	938.1983	427.6198	1	0	28.5051	22.1126	False
36.59	0	0.7074311	0.04422596	0.7053972	542.738	421.2236	2	938.5386	427.5587	1	0	28.5051	22.1126	False
36.6	0	0.708457	0.04242033	0.704478	543.7658	420.4096	2	938.7296	427.5033	1	0	28.5051	22.1126	False
36.61	0	0.7083538	0.04239953	0.704583	543.7658	420.4096	2	938.8709	427.4541	1	0	28.5051	22.1126	False
36.62	0	0.7083538	0.04239953	0.704583	543.7658	420.4096	2	938.8709	427.4541	1	0	28.5051	22.1126	False
36.63	0	0.7085511	0.04211747	0.7044014	544.0468	420.3294	2	939.0189	427.4447	1	0	28.5051	22.1126	False
36.64	0	0.706768	0.04133267	0.7062369	542.3475	420.1196	2	939.1791	427.4718	1	0	28.5051	22.1126	False
36.65	0	0.6926686	0.03572044	0.7203709	528.5839	418.3254	2	939.6551	427.621	1	0	28.5051	22.1126	False
36.66	0	0.6926686	0.03572044	0.7203709	528.5839	418.3254	2	939.6551	427.621	1	0	28.5051	22.1126	False
36.67	0	0.6672453	0.02602533	0.7443833	504.4772	415.2518	2	940.4308	427.9379	1	0	28.5051	22.1126	False
36.68	0	0.6666605	0.02550296	0.7449251	504.4772	415.2518	2	941.2454	428.1923	1	0	28.5051	22.1126	False
36.69	0	0.6443355	0.01586411	0.7645783	484.3646	412.0217	2	942.5028	428.5451	1	0	28.5051	22.1126	False
36.7	0	0.6443355	0.01586411	0.7645783	484.3646	412.0217	2	942.5028	428.5451	1	0	28.5051	22.1126	False
36.71	0	0.6313606	0.01042634	0.7754193	473.3177	410.2207	2	943.7694	428.6917	1	0	28.5051	22.1126	False
36.72	0	0.6235247	0.007045001	0.7817719	467.6183	409.1647	2	945.7827	428.9543	1	0	28.5051	22.1126	False
36.73	0	0.6213924	0.006291097	0.7834743	467.6183	409.1647	2	948.4929	429.2578	1	0	28.5051	22.1126	False
36.74	0	0.6213924	0.006291097	0.7834743	467.6183	409.1647	2	948.4929	429.2578	1	0	28.5051	22.1126	False
36.75	0	0.6170613	0.004799341	0.7869005	465.5551	408.7585	2	951.0671	429.4174	1	0	28.5051	22.1126	False
36.76	0	0.6140775	0.004304604	0.789234	464.691	408.8544	2	953.5996	429.7567	1	0	28.5051	22.1126	False
36.77	0	0.6121585	0.003373609	0.7907279	464.9672	408.5914	2	956.4208	429.9602	1	0	28.5051	22.1126	False
36.78	0	0.6121585	0.003373609	0.7907279	464.9672	408.5914	2	956.4208	429.9602	1	0	28.5051	22.1126	False
36.79	0	0.6095511	0.00309472	0.7927407	464.9673	408.5914	2	959.6738	430.1508	1	0	28.5051	22.1126	False
36.8	0	0.6068993	0.002737474	0.794774	465.1653	408.6543	2	963.2872	430.3825	1	0	28.5051	22.1126	False
36.81	0	0.60396	0.0008289826	0.7970142	465.527	408.1395	2	967.5885	430.7368	1	0	28.5051	22.1126	False
36.82	0	0.60396	0.0008289826	0.7970142	465.527	408.1395	2	967.5885	430.7368	1	0	28.5051	22.1126	False
36.83	0	0.5999614	-2.899028E-05	0.8000289	465.5271	408.1395	2	972.6595	431.1896	1	0	28.5051	22.1126	False
36.84	0	0.5966031	-0.002693067	0.8025319	466.5	407.4672	2	978.4473	431.8183	1	0	28.5051	22.1126	False
36.85	0	0.5884895	-0.003903765	0.8084955	463.9724	407.4207	2	985.0542	432.5302	1	0	28.5051	22.1126	False
36.86	0	0.5884895	-0.003903765	0.8084955	463.9724	407.4207	2	985.0542	432.5302	1	0	28.5051	22.1126	False
36.87	0	0.5829941	-0.004325748	0.8124649	463.9722	407.4207	2	991.9857	433.2809	1	0	28.5051	22.1126	False
36.88	0	0.5470884	-0.003776069	0.8370663	438.3513	408.5839	2	999.0464	434.0405	1	0	28.5051	22.1126	False
36.89	0	0.4878149	0.001410172	0.8729459	394.6829	412.2098	2	1006.733	434.7606	1	0	28.5051	22.1126	False
36.9	0	0.4878149	0.001410172	0.8729459	394.6829	412.2098	2	1006.733	434.7606	1	0	28.5051	22.1126	False
36.91	0	0.4131661	0.001677733	0.9106541	339.7621	414.0475	2	1015.084	435.6453	1	0	28.5051	22.1126	False
36.92	0	0.3279029	-0.005437022	0.9446958	276.2153	412.6677	2	1023.48	436.5742	1	0	28.5051	22.1126	False
36.93	0	0.2501469	-0.005145406	0.9681942	218.12	414.393	2	1032.463	437.5308	1	0	28.5051	22.1126	False
36.94	0	0.2501469	-0.005145406	0.9681942	218.12	414.393	2	1032.463	437.5308	1	0	28.5051	22.1126	False
36.95	0	0.2425045	-0.004942165	0.9701377	218.12	414.393	2	1041.085	438.3774	1	0	28.5051	22.1126	False
36.96	0	0.1099105	0.005310392	0.9939273	107.1354	421.6492	2	1049.295	439.1257	1	0	28.5051	22.1126	False
36.97	0	0.1029235	0.006017196	0.9946711	107.1354	421.6492	2	1057.133	439.721	1	0	28.5051	22.1126	False
36.98	0	0.1029235	0.006017196	0.9946711	107.1354	421.6492	2	1057.133	439.721	1	0	28.5051	22.1126	False
36.99	0	0.05492866	0.008125591	0.9984573	67.37799	423.2831	2	1064.534	440.1601	1	0	28.5051	22.1126	False
37	0	0.03262634	0.009404813	0.9994234	52.13245	424.3376	2	1072.498	440.4287	1	0	28.5051	22.1126	False
37.01	0	0.02287376	0.009470251	0.9996935	49.64233	424.4717	2	1080.927	440.643	1	0	28.5051	22.1126	False
37.02	0	0.02287376	0.009470251	0.9996935	49.64233	424.4717	2	1080.927	440.643	1	0	28.5051	22.1126	False
37.03	0	0.02208302	0.00581368	0.9997393	56.48959	422.6183	2	1089.916	441.1288	1	0	28.5051	22.1126	False
37.04	0	0.02601063	0.003549288	0.9996554	67.36298	421.1801	2	1098.319	441.714	1	0	28.5051	22.1126	False
37.05	0	0.02982766	0.003079129	0.9995503	77.63141	420.4478	2	1106.371	442.4214	1	0	28.5051	22.1126	False
37.06	0	0.02982766	0.003079129	0.9995503	77.63141	420.4478	2	1106.371	442.4214	1	0	28.5051	22.1126	False
37.07	0	0.02369941	0.003649828	0.9997125	77.63141	420.4478	2	1113.787	442.9416	1	0	28.5051	22.1126	False
37.08	0	0.02776114	0.002546681	0.9996113	87.65112	419.5013	2	1121.552	443.3732	1	0	28.5051	22.1126	False
37.09	0	0.02954575	0.002928505	0.9995592	95.21094	419.4076	2	1129.199	443.868	1	0	28.5051	22.1126	False
37.1	0	0.02954575	0.002928505	0.9995592	95.21094	419.4076	2	1129.199	443.868	1	0	28.5051	22.1126	False
37.11	0	0.0334928	0.004136255	0.9994304	104.6783	420.0057	2	1136.943	444.3163	1	0	28.5051	22.1126	False
37.12	0	0.02754007	0.003787706	0.9996135	104.6783	420.0057	2	1144.556	444.8122	1	0	28.5051	22.1126	False
37.13	0	0.03500756	0.002180677	0.9993847	116.8227	418.9917	2	1151.782	445.4722	1	0	28.5051	22.1126	False
37.14	0	0.03500756	0.002180677	0.9993847	116.8227	418.9917	2	1151.782	445.4722	1	0	28.5051	22.1126	False
37.15	0	0.04345109	0.003243858	0.9990503	128.8761	418.9722	2	1157.887	446.0889	1	0	28.5051	22.1126	False
37.16	0	0.03949983	0.004064542	0.9992113	128.8761	418.9722	2	1162.99	446.548	1	0	28.5051	22.1126	False
37.17	0	0.04717168	0.005221664	0.9988732	138.5134	419.0756	2	1166.874	446.595	1	0	28.5051	22.1126	False
37.18	0	0.04717168	0.005221664	0.9988732	138.5134	419.0756	2	1166.874	446.595	1	0	28.5051	22.1126	False
